id;id_ra?una;izdelek;datum;id_prodajalca;id_poslovalnice
14579;200004819;Keksi z maslom mini 500 g;1.08.2025;3774;1001
14580;200005705;Pomaran?e bio 200 g;1.08.2025;3600;1006
14581;200005705;Njoki brez glutena 250 g;1.08.2025;3600;1006
14582;200006013;Borovnice naravno 1 kg;1.08.2025;2029;1008
14583;200006013;Krofi doma?e 150 g;1.08.2025;2029;1008
14584;200006013;Skuta sveže 200 g;1.08.2025;2029;1008
14585;200006237;Pomaran?e izbrano 12 x 1 l;1.08.2025;5658;1009
14586;200006252;Njoki naravno 500 g;1.08.2025;2483;1004
14587;200007224;Kis pakirano 200 g;1.08.2025;1704;1002
14588;200007224;Avokado mini 2 kg;1.08.2025;1704;1002
14589;200007224;Puding bio 400 g;1.08.2025;1704;1002
14590;200007224;Jogurt lahko 2 l;1.08.2025;1704;1002
14591;200007380;Mozzarella bio 150 g;1.08.2025;4794;1007
14592;200007380;Olivno olje naravno 1,5 l;1.08.2025;4794;1007
14593;200007380;Zamrznjena pica sveže 6 x 0,5 l;1.08.2025;4794;1007
14594;200007380;Jagnje?ji kotleti klasi?no 300 g;1.08.2025;4794;1007
14595;200007695;Ra?je prsi tradicionalno 12 x 1 l;1.08.2025;4379;1009
14596;200008312;Riž doma?e 1 kg;1.08.2025;8519;1001
14597;200008312;Kajzerice družinsko 1,5 l;1.08.2025;8519;1001
14598;200008312;Slanina lahko 1 l;1.08.2025;8519;1001
14599;200008312;Drobtine družinsko 500 g;1.08.2025;8519;1001
14600;200008312;Krofi doma?e 150 g;1.08.2025;8519;1001
14601;200008345;Pomaran?ni sok brez glutena 750 g;1.08.2025;3104;1007
14602;200008345;Brokoli mini 1 kg;1.08.2025;3104;1007
14603;200008345;Zamrznjeni cmoki klasi?no 2 kg;1.08.2025;3104;1007
14604;200008466;Vaflji ekstra 2 l;1.08.2025;2507;1007
14605;200008466;Gobe šampinjoni bio 1,5 l;1.08.2025;2507;1007
14606;200008466;Bageta pakirano 750 g;1.08.2025;2507;1007
14607;200008466;Karamela tradicionalno 1 kg;1.08.2025;2507;1007
14608;200008657;Jagnje?ji kotleti izbrano 1,5 l;1.08.2025;6232;1001
14609;200008925;Tortilje bio 100 g;1.08.2025;5250;1002
14610;200008925;Sladoled vanilija doma?e 750 g;1.08.2025;5250;1002
14611;200009108;?ebula izbrano 400 g;1.08.2025;2556;1008
14612;200009108;Pašteta družinsko 500 g;1.08.2025;2556;1008
14613;200009108;Paradižnik lahko 400 g;1.08.2025;2556;1008
14614;200009111;Paradižnikova omaka naravno 400 g;1.08.2025;7054;1008
14615;200009111;Paradižnikova omaka naravno 400 g;1.08.2025;7054;1008
14616;200009746;Instant kava maxi 12 x 1 l;1.08.2025;5281;1006
14617;200009746;Proteinska ploš?ica lahko 12 x 1 l;1.08.2025;5281;1006
14618;200000515;Mango maxi 200 g;2.08.2025;9254;1004
14619;200000515;Pesto klasi?no 250 g;2.08.2025;9254;1004
14620;200000515;Puding tradicionalno 300 g;2.08.2025;9254;1004
14621;200001465;Mozzarella maxi 150 g;2.08.2025;8221;1005
14622;200001465;Testenine naravno 6 x 0,5 l;2.08.2025;8221;1005
14623;200001652;?ili omaka brez glutena 1 kg;2.08.2025;2507;1007
14624;200001652;Paprika brez glutena 300 g;2.08.2025;2507;1007
14625;200001652;Ovseni kosmi?i doma?e 2 l;2.08.2025;2507;1007
14626;200001652;?evap?i?i sveže 1,5 l - serija 62;2.08.2025;2507;1007
14627;200002074;?evap?i?i brez glutena 2 l;2.08.2025;9209;1004
14628;200002508;Avokado mini 250 g;2.08.2025;2634;1003
14629;200002508;Tortelini maxi 2 kg;2.08.2025;2634;1003
14630;200003090;Kava mleta doma?e 300 g;2.08.2025;2291;1001
14631;200003090;?ebula brez glutena 12 x 1 l;2.08.2025;2291;1001
14632;200003090;Parmezan sveže 150 g;2.08.2025;2291;1001
14633;200003090;Zelje lahko 250 g;2.08.2025;2291;1001
14634;200004040;Multivitaminski sok izbrano 300 g;2.08.2025;8052;1007
14635;200004040;Karamela izbrano 6 x 0,5 l;2.08.2025;8052;1007
14636;200004281;?evap?i?i sveže 1,5 l;2.08.2025;8729;1007
14637;200005313;Zamrznjeni cmoki klasi?no 1 kg;2.08.2025;1969;1009
14638;200006355;Breskve doma?e 300 g;2.08.2025;3821;1003
14639;200006355;Pašteta mini 1,5 l;2.08.2025;3821;1003
14640;200006465;Zamrznjen grah doma?e 400 g;2.08.2025;9957;1005
14641;200006465;Kola ekstra 1,5 l;2.08.2025;9957;1005
14642;200007142;Foka?a mini 6 x 0,5 l;2.08.2025;8334;1009
14643;200007142;Mineralna voda brez glutena 1 kg;2.08.2025;8334;1009
14644;200008508;Slive bio 100 g;2.08.2025;9254;1004
14645;200008508;Kakav bio 1,5 kg;2.08.2025;9254;1004
14646;200008508;Ledeni ?aj klasi?no 400 g;2.08.2025;9254;1004
14647;200008508;Sir gauda naravno 400 g;2.08.2025;9254;1004
14648;200008508;Njoki naravno 500 g;2.08.2025;9254;1004
14649;200008999;?evap?i?i sveže 1,5 l - serija 62;2.08.2025;6055;1005
14650;200008999;Mineralna voda brez glutena 1 kg;2.08.2025;6055;1005
14651;200009045;Ra?je prsi bio 100 g;2.08.2025;8046;1004
14652;200009610;Kajzerice sveže 400 g;2.08.2025;2365;1005
14653;200009610;Brokoli maxi 2 l;2.08.2025;2365;1005
14654;200009610;Müsli mini 750 g;2.08.2025;2365;1005
14655;200009610;Burek naravno 1,5 l;2.08.2025;2365;1005
14656;200009610;Por ekstra 300 g;2.08.2025;2365;1005
14657;200009648;Repi?no olje pakirano 2 l;2.08.2025;2328;1010
14658;200009648;Pšeni?ni gris izbrano 300 g;2.08.2025;2328;1010
14659;200009703;Jagnje?ji kotleti izbrano 1,5 l;2.08.2025;9862;1007
14660;200009703;Mleko ekstra 1 kg;2.08.2025;9862;1007
14661;200009817;Cveta?a pakirano 2 kg;2.08.2025;5273;1003
14662;200009817;Puding tradicionalno 300 g;2.08.2025;5273;1003
14663;200009817;Tele?ji zrezki premium 2 l;2.08.2025;5273;1003
14664;200009981;?okolada z lešniki klasi?no 1 l;2.08.2025;5273;1003
14665;200000138;Kruh s semeni pakirano 300 g;3.08.2025;2093;1010
14666;200000138;Tartar omaka brez glutena 1 l;3.08.2025;2093;1010
14667;200001318;Ledeni ?aj družinsko 1,5 l;3.08.2025;5306;1008
14668;200001318;Mandarine brez glutena 1 l;3.08.2025;5306;1008
14669;200001318;?esen družinsko 2 l;3.08.2025;5306;1008
14670;200001398;Brokoli sveže 1,5 kg;3.08.2025;3790;1003
14671;200001398;Jabol?ni sok pakirano 6 x 0,5 l;3.08.2025;3790;1003
14672;200001398;Kruh s semeni premium 400 g;3.08.2025;3790;1003
14673;200001398;Feta sir ekstra 1,5 l;3.08.2025;3790;1003
14674;200003556;Sir camembert naravno 150 g;3.08.2025;2291;1001
14675;200003706;Kokosovo olje mini 12 x 1 l;3.08.2025;9012;1002
14676;200003706;Kokosovo olje pakirano 400 g;3.08.2025;9012;1002
14677;200003706;Slive bio 100 g;3.08.2025;9012;1002
14678;200004062;Zamrznjeni cmoki klasi?no 1 kg;3.08.2025;2350;1005
14679;200004062;Marmelada sveže 6 x 0,5 l;3.08.2025;2350;1005
14680;200004062;Zamrznjene jagode bio 100 g;3.08.2025;2350;1005
14681;200004062;Karamela tradicionalno 1 kg;3.08.2025;2350;1005
14682;200004689;Sojina omaka tradicionalno 12 x 1 l;3.08.2025;9362;1009
14683;200004689;Fižol družinsko 1,5 kg;3.08.2025;9362;1009
14684;200004689;Zamrznjen kruh družinsko 1,5 l;3.08.2025;9362;1009
14685;200004689;Marmelada sveže 6 x 0,5 l;3.08.2025;9362;1009
14686;200005076;Ledeni ?aj izbrano 300 g;3.08.2025;8046;1004
14687;200005332;Njoki brez glutena 250 g;3.08.2025;9362;1009
14688;200005332;Proteinska ploš?ica brez glutena 1 l;3.08.2025;9362;1009
14689;200005332;Zelje premium 250 g;3.08.2025;9362;1009
14690;200005332;Kakav napitek premium 1,5 l;3.08.2025;9362;1009
14691;200005532;Por sveže 100 g;3.08.2025;3821;1003
14692;200005618;Fižol družinsko 1,5 kg;3.08.2025;8334;1009
14693;200005771;?okoladni namaz klasi?no 12 x 1 l;3.08.2025;7247;1003
14694;200005800;Beli kruh družinsko 500 g;3.08.2025;2483;1004
14695;200005800;Sir brie lahko 12 x 1 l;3.08.2025;2483;1004
14696;200005800;Zamrznjeni cmoki klasi?no 2 kg;3.08.2025;2483;1004
14697;200005967;Pomaran?e bio 200 g;3.08.2025;9027;1003
14698;200005967;Puding družinsko 100 g;3.08.2025;9027;1003
14699;200006171;Foka?a mini 400 g;3.08.2025;4932;1010
14700;200006171;Marmelada mini 1 l;3.08.2025;4932;1010
14701;200006504;Repi?no olje sveže 2 l;3.08.2025;1445;1008
14702;200006504;Kola ekstra 1,5 l;3.08.2025;1445;1008
14703;200006504;Marmelada lahko 200 g;3.08.2025;1445;1008
14704;200006566;Puding lahko 1 l;3.08.2025;3774;1001
14705;200006884;Pleskavice brez glutena 250 g;3.08.2025;9799;1001
14706;200007169;Mandarine brez glutena 1 l;3.08.2025;2029;1008
14707;200007169;?okolada z lešniki maxi 750 g;3.08.2025;2029;1008
14708;200007169;Zamrznjeni roglji?ki izbrano 400 g;3.08.2025;2029;1008
14709;200007700;Sol klasi?no 2 l;3.08.2025;4622;1003
14710;200007700;Rženi kruh klasi?no 1,5 l;3.08.2025;4622;1003
14711;200008543;Mortadela izbrano 150 g;3.08.2025;6450;1001
14712;200008543;Šunka sveže 150 g;3.08.2025;6450;1001
14713;200008543;Smetanov namaz sveže 1,5 kg;3.08.2025;6450;1001
14714;200008886;?evap?i?i sveže 1,5 l - serija 62;3.08.2025;5866;1002
14715;200008886;Worcester omaka izbrano 400 g;3.08.2025;5866;1002
14716;200009306;Paradižnikova omaka naravno 400 g;3.08.2025;4983;1001
14717;200009306;Repi?no olje pakirano 2 l;3.08.2025;4983;1001
14718;200009362;Kamilica ?aj pakirano 150 g;3.08.2025;2036;1005
14719;200009362;Zamrznjena špina?a lahko 6 x 0,5 l;3.08.2025;2036;1005
14720;200000143;BBQ omaka naravno 200 g;4.08.2025;5795;1005
14721;200002972;Piš?an?ja bedra naravno 1 l;4.08.2025;1413;1001
14722;200002972;Zamrznjena špina?a družinsko 250 g;4.08.2025;1413;1001
14723;200002972;Slanina lahko 1 l;4.08.2025;1413;1001
14724;200003106;Zamrznjen grah pakirano 2 l;4.08.2025;3464;1005
14725;200003106;Bonboni izbrano 100 g;4.08.2025;3464;1005
14726;200003106;Sladkor klasi?no 1 kg;4.08.2025;3464;1005
14727;200003106;Puding lahko 1 l;4.08.2025;3464;1005
14728;200003106;Sir camembert bio 200 g;4.08.2025;3464;1005
14729;200004647;Banane mini 100 g;4.08.2025;3953;1010
14730;200004647;Jušna osnova doma?e 300 g;4.08.2025;3953;1010
14731;200004647;Ribje pal?ke ekstra 750 g;4.08.2025;3953;1010
14732;200005767;Breskve sveže 1 kg;4.08.2025;3795;1001
14733;200006775;Olivno olje mini 300 g;4.08.2025;7264;1001
14734;200006937;Rukola tradicionalno 100 g;4.08.2025;7862;1004
14735;200006937;Zamrznjen kruh izbrano 6 x 0,5 l;4.08.2025;7862;1004
14736;200006951;Ribje pal?ke ekstra 300 g;4.08.2025;3657;1008
14737;200006951;Grisini ekstra 1 kg;4.08.2025;3657;1008
14738;200007964;Ribani sir izbrano 1,5 l;4.08.2025;7247;1003
14739;200007964;Marmelada sveže 6 x 0,5 l;4.08.2025;7247;1003
14740;200008141;Maline naravno 2 l;4.08.2025;7247;1003
14741;200008141;Ajdov kruh sveže 250 g;4.08.2025;7247;1003
14742;200008141;Puranji file izbrano 1 kg;4.08.2025;7247;1003
14743;200008141;Slive bio 100 g;4.08.2025;7247;1003
14744;200008676;Zamrznjena špina?a družinsko 250 g;4.08.2025;4245;1010
14745;200008676;Por ekstra 300 g;4.08.2025;4245;1010
14746;200008676;Kakav napitek premium 1,5 l;4.08.2025;4245;1010
14747;200008676;Pomaran?e brez glutena 750 g;4.08.2025;4245;1010
14748;200008676;Roglji?ki brez glutena 750 g;4.08.2025;4245;1010
14749;200009960;Sir camembert naravno 150 g;4.08.2025;5273;1003
14750;200009960;Lizike doma?e 1 kg;4.08.2025;5273;1003
14751;200000840;Brokoli maxi 2 l;5.08.2025;3463;1009
14752;200000840;?okoladni namaz klasi?no 12 x 1 l;5.08.2025;3463;1009
14753;200000840;Pesto klasi?no 250 g;5.08.2025;3463;1009
14754;200000840;Zamrznjen grah lahko 300 g;5.08.2025;3463;1009
14755;200000859;Svinjski kotleti sveže 200 g;5.08.2025;9027;1003
14756;200000859;?ešnje družinsko 12 x 1 l;5.08.2025;9027;1003
14757;200000859;?evap?i?i premium 1,5 l;5.08.2025;9027;1003
14758;200001014;Feta sir brez glutena 6 x 0,5 l;5.08.2025;6250;1010
14759;200001014;Sirup bezeg doma?e 200 g;5.08.2025;6250;1010
14760;200001014;Grisini maxi 150 g;5.08.2025;6250;1010
14761;200001014;Sladka smetana sveže 12 x 1 l;5.08.2025;6250;1010
14762;200001082;Ra?je prsi maxi 2 l;5.08.2025;9957;1005
14763;200001082;Piš?an?ja bedra izbrano 1 l;5.08.2025;9957;1005
14764;200001082;Grisini ekstra 1 kg;5.08.2025;9957;1005
14765;200001432;Zamrznjen kruh družinsko 1,5 l;5.08.2025;5447;1009
14766;200001432;Zamrznjena juha tradicionalno 1 l;5.08.2025;5447;1009
14767;200001432;Sir gauda naravno 1,5 kg;5.08.2025;5447;1009
14768;200001471;Sladka smetana izbrano 2 l;5.08.2025;2350;1005
14769;200001471;Izvirska voda izbrano 6 x 0,5 l;5.08.2025;2350;1005
14770;200001471;?okolada z lešniki tradicionalno 500 g;5.08.2025;2350;1005
14771;200001471;?okolada z lešniki tradicionalno 500 g;5.08.2025;2350;1005
14772;200001580;Zamrznjena pica premium 500 g;5.08.2025;3203;1001
14773;200001580;Rukola tradicionalno 100 g;5.08.2025;3203;1001
14774;200001878;Sojina omaka naravno 1,5 kg;5.08.2025;6271;1001
14775;200001878;Maline naravno 2 l;5.08.2025;6271;1001
14776;200001878;Foka?a mini 400 g;5.08.2025;6271;1001
14777;200001998;?esen mini 6 x 0,5 l;5.08.2025;4379;1009
14778;200001998;?evap?i?i sveže 1,5 l - serija 62;5.08.2025;4379;1009
14779;200001998;Kamilica ?aj sveže 500 g;5.08.2025;4379;1009
14780;200002223;Marmelada lahko 200 g;5.08.2025;9012;1002
14781;200002223;Pomaran?e tradicionalno 200 g;5.08.2025;9012;1002
14782;200002223;Puding družinsko 100 g;5.08.2025;9012;1002
14783;200002249;Topljeni sir naravno 12 x 1 l;5.08.2025;3583;1006
14784;200002556;Zamrznjeni roglji?ki izbrano 400 g;5.08.2025;3953;1010
14785;200002556;Kvinoja sveže 400 g;5.08.2025;3953;1010
14786;200002556;Maslo naravno 200 g;5.08.2025;3953;1010
14787;200002556;Pesto klasi?no 250 g;5.08.2025;3953;1010
14788;200002587;Pesto izbrano 300 g;5.08.2025;1949;1007
14789;200002587;Keksi z maslom mini 500 g;5.08.2025;1949;1007
14790;200002587;Kava mleta družinsko 100 g;5.08.2025;1949;1007
14791;200002605;Müsli lahko 2 l;5.08.2025;6923;1003
14792;200002605;Olivno olje mini 300 g;5.08.2025;6923;1003
14793;200003224;Žve?ilni gumi lahko 6 x 0,5 l;5.08.2025;1168;1010
14794;200003347;Müsli mini 750 g;5.08.2025;7862;1004
14795;200003347;Lizike doma?e 1 kg;5.08.2025;7862;1004
14796;200003347;Temna ?okolada klasi?no 6 x 0,5 l;5.08.2025;7862;1004
14797;200003402;Olivno olje mini 300 g;5.08.2025;5178;1005
14798;200003558;Sol pakirano 250 g;5.08.2025;6250;1010
14799;200003558;Keksi z maslom izbrano 12 x 1 l;5.08.2025;6250;1010
14800;200003631;?i?erika izbrano 2 kg;5.08.2025;4149;1007
14801;200003631;Ajdova moka lahko 100 g;5.08.2025;4149;1007
14802;200003631;Sir camembert bio 200 g;5.08.2025;4149;1007
14803;200003646;Ajdova moka maxi 1 kg;5.08.2025;5658;1009
14804;200003646;Kefir naravno 1 l;5.08.2025;5658;1009
14805;200003646;Riž maxi 1 l;5.08.2025;5658;1009
14806;200003707;Nektarine lahko 1 l;5.08.2025;2634;1003
14807;200003707;Ajdov kruh mini 250 g;5.08.2025;2634;1003
14808;200003707;Smetanov namaz sveže 1,5 l;5.08.2025;2634;1003
14809;200003964;Kosmi?i premium 1 kg;5.08.2025;8629;1010
14810;200003971;Šunka izbrano 200 g;5.08.2025;8334;1009
14811;200003971;Kokosovo olje sveže 1 l;5.08.2025;8334;1009
14812;200003971;Feta sir bio 100 g;5.08.2025;8334;1009
14813;200004757;Piš?an?ja bedra naravno 1 l;5.08.2025;9027;1003
14814;200004929;Borovnice naravno 1 kg;5.08.2025;6246;1006
14815;200005590;Por ekstra 300 g;5.08.2025;4365;1002
14816;200005707;Karamela izbrano 6 x 0,5 l;5.08.2025;6250;1010
14817;200005707;Šunka sveže 150 g;5.08.2025;6250;1010
14818;200007409;?ešnje naravno 12 x 1 l;5.08.2025;2328;1010
14819;200008875;Grozdje družinsko 500 g;5.08.2025;1934;1004
14820;200008933;Karamela lahko 1,5 l;5.08.2025;1082;1001
14821;200008933;Breskve ekstra 200 g;5.08.2025;1082;1001
14822;200008933;Svinjski kotleti mini 250 g;5.08.2025;1082;1001
14823;200008933;Sladka smetana sveže 12 x 1 l;5.08.2025;1082;1001
14824;200008933;?evap?i?i sveže 1,5 l;5.08.2025;1082;1001
14825;200008997;Sladka smetana izbrano 2 l;5.08.2025;4379;1009
14826;200008997;Fižol stro?ji ekstra 500 g;5.08.2025;4379;1009
14827;200008997;Kava mleta doma?e 300 g;5.08.2025;4379;1009
14828;200008997;Drobtine mini 1,5 l;5.08.2025;4379;1009
14829;200009201;Brokoli mini 1 kg;5.08.2025;9708;1005
14830;200009603;Karamela doma?e 12 x 1 l;5.08.2025;5658;1009
14831;200009603;Slive družinsko 1,5 kg;5.08.2025;5658;1009
14832;200009603;Pleskavice brez glutena 250 g;5.08.2025;5658;1009
14833;200009883;?i?erika bio 2 kg;5.08.2025;3537;1008
14834;200009883;Kvinoja izbrano 200 g;5.08.2025;3537;1008
14835;200000247;Sladoled vanilija ekstra 150 g;6.08.2025;5830;1005
14836;200000247;Kruh s semeni izbrano 1 kg;6.08.2025;5830;1005
14837;200000930;Pšeni?na moka premium 200 g;6.08.2025;5250;1002
14838;200000930;Zdrob maxi 300 g;6.08.2025;5250;1002
14839;200001285;Pšeni?ni gris izbrano 300 g;6.08.2025;6983;1001
14840;200001285;Zamrznjeni cmoki klasi?no 1 kg;6.08.2025;6983;1001
14841;200001285;Majoneza bio 750 g;6.08.2025;6983;1001
14842;200001725;Ananas lahko 12 x 1 l;6.08.2025;4207;1005
14843;200001725;?okoladni namaz družinsko 1,5 l;6.08.2025;4207;1005
14844;200001725;Šunka sveže 150 g;6.08.2025;4207;1005
14845;200002069;Paradižnikova omaka doma?e 12 x 1 l;6.08.2025;1704;1002
14846;200002069;Kis brez glutena 6 x 0,5 l;6.08.2025;1704;1002
14847;200002172;Zamrznjena juha premium 1,5 kg;6.08.2025;1934;1004
14848;200002172;Zeleni ?aj družinsko 2 kg;6.08.2025;1934;1004
14849;200002294;Maline klasi?no 1,5 kg;6.08.2025;9708;1005
14850;200002314;?ebula tradicionalno 1,5 kg;6.08.2025;3164;1005
14851;200002314;BBQ omaka naravno 200 g;6.08.2025;3164;1005
14852;200002314;Sladkor premium 1 kg;6.08.2025;3164;1005
14853;200002314;Ledeni ?aj naravno 6 x 0,5 l;6.08.2025;3164;1005
14854;200002456;Brokoli sveže 1,5 kg;6.08.2025;7183;1004
14855;200002525;Pomaran?ni sok brez glutena 750 g;6.08.2025;2027;1007
14856;200002525;Sladkor klasi?no 1 kg;6.08.2025;2027;1007
14857;200002525;Njoki brez glutena 250 g;6.08.2025;2027;1007
14858;200002865;Žve?ilni gumi lahko 6 x 0,5 l;6.08.2025;9754;1005
14859;200003021;?okolada z lešniki tradicionalno 500 g;6.08.2025;9826;1003
14860;200003021;Proteinska ploš?ica brez glutena 1 l;6.08.2025;9826;1003
14861;200003021;Jabol?ni sok pakirano 6 x 0,5 l;6.08.2025;9826;1003
14862;200003769;Riž maxi 1 l;6.08.2025;5306;1008
14863;200003769;Kokosovo olje pakirano 400 g;6.08.2025;5306;1008
14864;200003769;Ajdova moka lahko 100 g;6.08.2025;5306;1008
14865;200003769;Proteinska ploš?ica brez glutena 1 l;6.08.2025;5306;1008
14866;200004577;Sladoled vanilija doma?e 750 g;6.08.2025;2067;1006
14867;200004577;Riž doma?e 1 kg;6.08.2025;2067;1006
14868;200004577;?evap?i?i sveže 1,5 l;6.08.2025;2067;1006
14869;200004577;Kus kus ekstra 6 x 0,5 l;6.08.2025;2067;1006
14870;200004824;Ribje pal?ke ekstra 750 g;6.08.2025;9862;1007
14871;200004824;Cveta?a bio 1 kg;6.08.2025;9862;1007
14872;200004824;Grisini klasi?no 1,5 kg;6.08.2025;9862;1007
14873;200004824;Kefir naravno 1 l;6.08.2025;9862;1007
14874;200004824;Krofi izbrano 12 x 1 l;6.08.2025;9862;1007
14875;200005325;Kefir izbrano 1,5 kg;6.08.2025;2590;1005
14876;200005325;Zamrznjeno pecivo pakirano 2 kg;6.08.2025;2590;1005
14877;200005325;Kumare izbrano 150 g;6.08.2025;2590;1005
14878;200006133;Zamrznjena juha tradicionalno 1 l;6.08.2025;8221;1005
14879;200006133;Krofi doma?e 150 g;6.08.2025;8221;1005
14880;200006133;Banane mini 100 g;6.08.2025;8221;1005
14881;200006133;Tortelini maxi 2 kg;6.08.2025;8221;1005
14882;200006133;Proteinska ploš?ica lahko 1 kg;6.08.2025;8221;1005
14883;200006174;Krofi izbrano 12 x 1 l;6.08.2025;7183;1004
14884;200006174;Sojina omaka tradicionalno 12 x 1 l;6.08.2025;7183;1004
14885;200006310;Nektarine lahko 1 l;6.08.2025;4960;1002
14886;200006389;Sir camembert maxi 400 g;6.08.2025;2169;1005
14887;200006389;Pomaran?e tradicionalno 200 g;6.08.2025;2169;1005
14888;200006389;Paradižnikova omaka doma?e 12 x 1 l;6.08.2025;2169;1005
14889;200006389;?rni ?aj klasi?no 12 x 1 l;6.08.2025;2169;1005
14890;200006449;?ebula družinsko 2 l;6.08.2025;2169;1005
14891;200006449;Tele?ji zrezki izbrano 1,5 l;6.08.2025;2169;1005
14892;200006480;Grozdje družinsko 500 g;6.08.2025;1674;1001
14893;200006480;Parmezan družinsko 2 l;6.08.2025;1674;1001
14894;200006480;Müsli lahko 2 l;6.08.2025;1674;1001
14895;200006558;Zelje premium 250 g;6.08.2025;6080;1008
14896;200007135;Solata bio 12 x 1 l;6.08.2025;1082;1001
14897;200007135;Gazirana voda družinsko 1,5 kg;6.08.2025;1082;1001
14898;200007135;Šunka izbrano 200 g;6.08.2025;1082;1001
14899;200007135;Koruzna moka doma?e 750 g;6.08.2025;1082;1001
14900;200007135;Kamilica ?aj pakirano 150 g;6.08.2025;1082;1001
14901;200007456;?esen premium 2 l;6.08.2025;6232;1001
14902;200007456;Njoki sveže 1,5 kg;6.08.2025;6232;1001
14903;200007456;Ra?je prsi pakirano 250 g;6.08.2025;6232;1001
14904;200007456;Kokosovo olje tradicionalno 1,5 kg;6.08.2025;6232;1001
14905;200007499;Tele?ji zrezki premium 2 l;6.08.2025;8287;1003
14906;200007499;Mle?na ?okolada klasi?no 200 g;6.08.2025;8287;1003
14907;200007703;Kis pakirano 200 g;6.08.2025;2418;1004
14908;200007703;Ledeni ?aj družinsko 1,5 l;6.08.2025;2418;1004
14909;200007716;Pomaran?e izbrano 12 x 1 l;6.08.2025;4149;1007
14910;200007716;Nektarine izbrano 2 kg;6.08.2025;4149;1007
14911;200007908;Vaflji ekstra 2 l;6.08.2025;9701;1005
14912;200007908;Nektarine lahko 1 l;6.08.2025;9701;1005
14913;200007908;Kefir tradicionalno 100 g;6.08.2025;9701;1005
14914;200007908;Sir brie naravno 500 g;6.08.2025;9701;1005
14915;200008601;Bu?no olje klasi?no 2 l;6.08.2025;4932;1010
14916;200000223;Feta sir brez glutena 6 x 0,5 l;7.08.2025;1445;1008
14917;200000223;Ribani sir pakirano 250 g;7.08.2025;1445;1008
14918;200000275;Limonada brez glutena 750 g;7.08.2025;7264;1001
14919;200000275;Kajzerice sveže 400 g;7.08.2025;7264;1001
14920;200000362;Zamrznjeno pecivo pakirano 2 kg;7.08.2025;6019;1003
14921;200000362;Limonada premium 1,5 kg;7.08.2025;6019;1003
14922;200000362;Sir gauda naravno 1,5 kg;7.08.2025;6019;1003
14923;200000814;Testenine lahko 2 l;7.08.2025;1413;1001
14924;200000814;Kruh s semeni pakirano 300 g;7.08.2025;1413;1001
14925;200000855;Mozzarella maxi 150 g;7.08.2025;8955;1002
14926;200000855;Bonboni izbrano 100 g;7.08.2025;8955;1002
14927;200001016;Špageti maxi 1 l;7.08.2025;8519;1001
14928;200001016;Worcester omaka izbrano 400 g;7.08.2025;8519;1001
14929;200001429;Zamrznjene jagode premium 250 g;7.08.2025;8364;1002
14930;200001429;Korenje družinsko 1 l;7.08.2025;8364;1002
14931;200001429;Zamrznjena juha naravno 250 g;7.08.2025;8364;1002
14932;200001542;?okoladni pralineji premium 500 g;7.08.2025;4207;1005
14933;200002040;Zelje ekstra 1 kg;7.08.2025;6232;1001
14934;200002335;BBQ omaka naravno 200 g;7.08.2025;5869;1003
14935;200002335;?evap?i?i brez glutena 2 l;7.08.2025;5869;1003
14936;200002335;Zamrznjene jagode maxi 100 g;7.08.2025;5869;1003
14937;200002335;Feta sir ekstra 1,5 l;7.08.2025;5869;1003
14938;200002695;Kivi klasi?no 2 kg;7.08.2025;8112;1009
14939;200002954;Zamrznjen kruh sveže 500 g;7.08.2025;5250;1002
14940;200003322;Gazirana voda ekstra 200 g;7.08.2025;8729;1007
14941;200003322;Jagode brez glutena 12 x 1 l;7.08.2025;8729;1007
14942;200003789;Zelje ekstra 1 kg;7.08.2025;8052;1007
14943;200003799;Pesto klasi?no 250 g;7.08.2025;4622;1003
14944;200003799;Limone bio 200 g;7.08.2025;4622;1003
14945;200004864;Kokosovo olje tradicionalno 1,5 kg;7.08.2025;1704;1002
14946;200004864;Nektarine mini 2 kg;7.08.2025;1704;1002
14947;200004864;?ešnje družinsko 12 x 1 l;7.08.2025;1704;1002
14948;200004962;Instant kava maxi 12 x 1 l;7.08.2025;3767;1010
14949;200005078;Paradižnikova omaka naravno 400 g;7.08.2025;4445;1009
14950;200005165;?okoladni namaz družinsko 1,5 l;7.08.2025;1105;1008
14951;200005165;Banane maxi 150 g;7.08.2025;1105;1008
14952;200005165;Rukola tradicionalno 100 g;7.08.2025;1105;1008
14953;200005165;Zamrznjene jagode maxi 100 g;7.08.2025;1105;1008
14954;200005165;Grozdje družinsko 500 g;7.08.2025;1105;1008
14955;200005751;?esen mini 6 x 0,5 l;7.08.2025;5658;1009
14956;200005851;Kus kus bio 2 kg;7.08.2025;2099;1005
14957;200005851;Nektarine mini 2 kg;7.08.2025;2099;1005
14958;200005851;Kruh s semeni doma?e 6 x 0,5 l;7.08.2025;2099;1005
14959;200005851;Puding bio 400 g;7.08.2025;2099;1005
14960;200006917;?rni ?aj klasi?no 12 x 1 l;7.08.2025;5281;1006
14961;200006917;Kefir družinsko 500 g;7.08.2025;5281;1006
14962;200007775;?evap?i?i sveže 1,5 l - serija 62;7.08.2025;1105;1008
14963;200007775;Puding družinsko 100 g;7.08.2025;1105;1008
14964;200007775;Kus kus tradicionalno 1,5 l;7.08.2025;1105;1008
14965;200008717;?i?erika izbrano 2 kg;7.08.2025;9209;1004
