id,id_racuna,izdelek,datum,id_prodajalca,id_poslovalnice,kolicina
30880,200006135,Sir brie lahko 12 x 1 l,26.03.2025,5824,1007,1
30881,200006135,Zamrznjene maline lahko 12 x 1 l,26.03.2025,5824,1007,4
30882,200006135,Krofi izbrano 12 x 1 l,26.03.2025,5824,1007,2
30883,200006337,Jabolčni kis sveže 2 l,26.03.2025,9509,1006,4
30884,200006337,Paprika premium 1 kg,26.03.2025,9509,1006,1
30885,200006337,Zamrznjene jagode premium 250 g,26.03.2025,9509,1006,4
30886,200006337,Sladkor premium 12 x 1 l,26.03.2025,9509,1006,2
30887,200006337,Mineralna voda brez glutena 1 kg,26.03.2025,9509,1006,2
30888,200006565,Sir edamec maxi 300 g,26.03.2025,8526,1007,2
30889,200006646,Nektarine izbrano 2 kg,26.03.2025,6709,1001,4
30890,200007039,Sir camembert bio 200 g,26.03.2025,9509,1006,4
30891,200007039,"Jagnječji kotleti izbrano 1,5 l",26.03.2025,9509,1006,1
30892,200007039,Svinjski kotleti mini 250 g,26.03.2025,9509,1006,3
30893,200007039,Čokoladni pralineji premium 500 g,26.03.2025,9509,1006,1
30894,200007039,Sirup bezeg mini 2 kg,26.03.2025,9509,1006,4
30895,200007329,Zamrznjeni lignji bio 400 g,26.03.2025,6391,1008,4
30896,200007329,Ledeni čaj izbrano 300 g,26.03.2025,6391,1008,5
30897,200007329,Pesto izbrano 300 g,26.03.2025,6391,1008,3
30898,200007329,Por sveže 100 g,26.03.2025,6391,1008,4
30899,200007549,Zamrznjena zelenjava izbrano 500 g,26.03.2025,1956,1004,4
30900,200008402,Jušna osnova domače 300 g,26.03.2025,3203,1001,2
30901,200008805,Zamrznjen grah pakirano 2 l,26.03.2025,8519,1001,2
30902,200008805,Tartar omaka brez glutena 1 l,26.03.2025,8519,1001,1
30903,200008805,Mandarine tradicionalno 2 l,26.03.2025,8519,1001,1
30904,200008805,Svinjski kotleti sveže 200 g,26.03.2025,8519,1001,1
30905,200008805,Čokoladni namaz ekstra 1 kg,26.03.2025,8519,1001,2
30906,200009167,Riž maxi 1 l,26.03.2025,6440,1003,3
30907,200009167,Korenje družinsko 1 l,26.03.2025,6440,1003,2
30908,200009167,Sladka smetana izbrano 2 l,26.03.2025,6440,1003,3
30909,200009167,"Telečji zrezki izbrano 1,5 l",26.03.2025,6440,1003,2
30910,200009464,"Marmelada sveže 6 x 0,5 l",26.03.2025,2527,1003,1
30911,200009464,"Kava mleta mini 6 x 0,5 l",26.03.2025,2527,1003,3
30912,200009464,Tortilje ekstra 2 kg,26.03.2025,2527,1003,5
30913,200009464,Banane maxi 150 g,26.03.2025,2527,1003,5
30914,200009542,Rogljički mini 2 l,26.03.2025,9754,1005,3
30915,200009542,Pomfri ekstra 1 l,26.03.2025,9754,1005,1
30916,200009542,Kisla smetana izbrano 150 g,26.03.2025,9754,1005,2
30917,200009564,Ajdova moka maxi 1 kg,26.03.2025,3552,1003,2
30918,200009564,Piščančja bedra naravno 1 l,26.03.2025,3552,1003,3
30919,200009700,Breskve tradicionalno 300 g,26.03.2025,6080,1008,4
30920,200001036,"Kruh s semeni domače 6 x 0,5 l",27.03.2025,2128,1007,5
30921,200001036,Zamrznjena juha tradicionalno 1 l,27.03.2025,2128,1007,4
30922,200001804,Gorčica klasično 300 g,27.03.2025,5869,1003,2
30923,200001804,"Feta sir ekstra 1,5 l",27.03.2025,5869,1003,4
30924,200002022,Rukola premium 150 g,27.03.2025,4987,1010,1
30925,200002022,Sladkor premium 12 x 1 l,27.03.2025,4987,1010,4
30926,200002022,Zamrznjene maline premium 1 l,27.03.2025,4987,1010,2
30927,200002073,"Zamrznjen kruh družinsko 1,5 l",27.03.2025,5667,1010,5
30928,200002073,Kumare izbrano 150 g,27.03.2025,5667,1010,3
30929,200002073,Zamrznjena juha naravno 250 g,27.03.2025,5667,1010,5
30930,200002336,Polnozrnati kruh izbrano 2 l,27.03.2025,2027,1007,3
30931,200002336,Bučno olje lahko 150 g,27.03.2025,2027,1007,3
30932,200002784,Sol pakirano 250 g,27.03.2025,1032,1004,5
30933,200003505,Čičerika izbrano 2 kg,27.03.2025,3463,1009,3
30934,200003505,Tonic družinsko 250 g,27.03.2025,3463,1009,1
30935,200003550,Skuta sveže 200 g,27.03.2025,9123,1007,5
30936,200004025,Fokača mini 400 g,27.03.2025,1032,1004,5
30937,200004025,"Čokoladni namaz družinsko 1,5 l",27.03.2025,1032,1004,4
30938,200004396,Zamrznjen grah pakirano 2 l,27.03.2025,3203,1001,4
30939,200004396,"Temna čokolada klasično 6 x 0,5 l",27.03.2025,3203,1001,5
30940,200004396,Sol pakirano 250 g,27.03.2025,3203,1001,3
30941,200004694,"Čebula tradicionalno 1,5 kg",27.03.2025,8674,1005,4
30942,200004694,Karamela tradicionalno 250 g,27.03.2025,8674,1005,2
30943,200004694,Kokosovo olje pakirano 400 g,27.03.2025,8674,1005,4
30944,200006099,"Polnozrnati kruh družinsko 1,5 l",27.03.2025,9254,1004,1
30945,200006099,"Jabolčni sok pakirano 6 x 0,5 l",27.03.2025,9254,1004,2
30946,200006267,Rogljički ekstra 750 g,27.03.2025,7054,1008,3
30947,200006267,Pomarančni sok brez glutena 750 g,27.03.2025,7054,1008,2
30948,200006267,"Kefir izbrano 1,5 kg",27.03.2025,7054,1008,5
30949,200006820,Grisini maxi 150 g,27.03.2025,7454,1008,3
30950,200006820,Telečji zrezki premium 2 l,27.03.2025,7454,1008,3
30951,200006820,Zamrznjen grah domače 400 g,27.03.2025,7454,1008,4
30952,200007363,Kvinoja sveže 400 g,27.03.2025,7183,1004,5
30953,200007363,"Salama premium 1,5 l",27.03.2025,7183,1004,4
30954,200008411,"Kus kus ekstra 6 x 0,5 l",27.03.2025,6391,1008,5
30955,200008411,Parmezan družinsko 2 l,27.03.2025,6391,1008,1
30956,200008635,"Mlečna čokolada klasično 6 x 0,5 l",27.03.2025,4642,1003,2
30957,200008635,Mlečna čokolada ekstra 2 l,27.03.2025,4642,1003,5
30958,200009166,Bučno olje pakirano 2 kg,27.03.2025,6923,1003,3
30959,200009166,Grozdje družinsko 500 g,27.03.2025,6923,1003,5
30960,200009364,Ovseni kosmiči bio 1 kg,27.03.2025,8629,1010,5
30961,200009364,Kajzerice sveže 400 g,27.03.2025,8629,1010,2
30962,200009692,Jagnječji kotleti lahko 2 l,27.03.2025,2757,1009,4
30963,200009962,Grah družinsko 400 g,27.03.2025,3600,1006,5
30964,200009962,Paradižnikova omaka premium 300 g,27.03.2025,3600,1006,3
30965,200009962,Telečji zrezki premium 2 l,27.03.2025,3600,1006,1
30966,200009962,Kava mleta družinsko 100 g,27.03.2025,3600,1006,2
30967,200000034,Solata bio 12 x 1 l,28.03.2025,6250,1010,5
30968,200000809,Kečap brez glutena 300 g,28.03.2025,5658,1009,3
30969,200000809,Pšenični gris izbrano 300 g,28.03.2025,5658,1009,3
30970,200000809,Kakav napitek domače 750 g,28.03.2025,5658,1009,1
30971,200001172,Maslo naravno 200 g,28.03.2025,4960,1002,3
30972,200001272,"Žvečilni gumi lahko 6 x 0,5 l",28.03.2025,9789,1008,4
30973,200001272,"Riž domače 1,5 kg",28.03.2025,9789,1008,3
30974,200001498,Zamrznjeni lignji bio 400 g,28.03.2025,6055,1005,4
30975,200001498,"Sir gauda naravno 1,5 kg",28.03.2025,6055,1005,5
30976,200003327,Sladka smetana tradicionalno 200 g,28.03.2025,8526,1007,5
30977,200003395,Mandarine mini 750 g,28.03.2025,1082,1001,5
30978,200004091,Grisini ekstra 1 kg,28.03.2025,9862,1007,4
30979,200004309,Izvirska voda tradicionalno 750 g,28.03.2025,8334,1009,5
30980,200004309,Kefir klasično 2 l,28.03.2025,8334,1009,1
30981,200004309,Mango lahko 150 g,28.03.2025,8334,1009,4
30982,200004314,Sladoled vanilija domače 750 g,28.03.2025,4245,1010,5
30983,200004368,Pesto izbrano 300 g,28.03.2025,2328,1010,1
30984,200004368,Topljeni sir naravno 12 x 1 l,28.03.2025,2328,1010,2
30985,200004836,Korenje družinsko 1 l,28.03.2025,1253,1007,3
30986,200004836,Goveji zrezki družinsko 1 l,28.03.2025,1253,1007,3
30987,200004836,Limonada brez glutena 750 g,28.03.2025,1253,1007,1
30988,200005138,"Sladoled čokolada brez glutena 6 x 0,5 l",28.03.2025,3583,1006,5
30989,200005138,"Tortelini bio 1,5 l",28.03.2025,3583,1006,5
30990,200005222,"Kokosovo olje tradicionalno 1,5 kg",28.03.2025,6440,1003,5
30991,200005222,"Čevapčiči sveže 1,5 l - serija 62",28.03.2025,6440,1003,2
30992,200005560,Breskve tradicionalno 300 g,28.03.2025,2418,1004,2
30993,200005560,Kosmiči premium 1 kg,28.03.2025,2418,1004,5
30994,200005560,Tortelini domače 750 g,28.03.2025,2418,1004,3
30995,200005560,Tartar omaka izbrano 1 l,28.03.2025,2418,1004,5
30996,200006146,Čebula družinsko 1 kg,28.03.2025,8052,1007,5
30997,200006146,Kvinoja družinsko 250 g,28.03.2025,8052,1007,4
30998,200006169,"Kruh s semeni domače 6 x 0,5 l",28.03.2025,5866,1002,1
30999,200006581,"Pašteta mini 1,5 l",28.03.2025,3203,1001,3
31000,200006581,Piščančja bedra izbrano 400 g,28.03.2025,3203,1001,4
31001,200006889,Krofi domače 150 g,28.03.2025,5824,1007,3
31002,200006889,Grisini maxi 150 g,28.03.2025,5824,1007,1
31003,200007015,Paradižnikova omaka premium 150 g,28.03.2025,9862,1007,2
31004,200007015,Proteinska ploščica pakirano 150 g,28.03.2025,9862,1007,1
31005,200007015,"Čevapčiči sveže 1,5 l",28.03.2025,9862,1007,1
31006,200007408,Zamrznjene jagode bio 100 g,28.03.2025,9754,1005,4
31007,200007756,Rukola tradicionalno 100 g,28.03.2025,7054,1008,4
31008,200007756,Proteinska ploščica lahko 12 x 1 l,28.03.2025,7054,1008,1
31009,200008319,Koruzna moka pakirano 100 g,28.03.2025,5306,1008,1
31010,200008319,Kamilica čaj sveže 500 g,28.03.2025,5306,1008,3
31011,200008401,Češnje ekstra 12 x 1 l,28.03.2025,3583,1006,3
31012,200009101,Borovnice naravno 1 kg,28.03.2025,8729,1007,5
31013,200009233,Kamilica čaj brez glutena 250 g,28.03.2025,4118,1010,5
31014,200009547,Jagode bio 1 kg,28.03.2025,2156,1001,1
31015,200009632,"Sladoled čokolada brez glutena 6 x 0,5 l",28.03.2025,3203,1001,2
31016,200009632,Kis naravno 250 g,28.03.2025,3203,1001,5
31017,200009632,Feta sir bio 100 g,28.03.2025,3203,1001,5
31018,200009632,Špageti maxi 1 l,28.03.2025,3203,1001,4
31019,200000801,Krompir ekstra 300 g,29.03.2025,2093,1010,2
31020,200001612,Grisini ekstra 1 kg,29.03.2025,2757,1009,2
31021,200001690,Piščančja bedra izbrano 1 l,29.03.2025,9083,1001,2
31022,200001690,Sol izbrano 200 g,29.03.2025,9083,1001,3
31023,200001690,"Njoki sveže 1,5 kg",29.03.2025,9083,1001,2
31024,200001690,Kokosovo olje sveže 1 l,29.03.2025,9083,1001,4
31025,200001769,Mango lahko 150 g,29.03.2025,9602,1007,1
31026,200001769,Žemlje bio 300 g,29.03.2025,9602,1007,5
31027,200001769,Instant kava maxi 12 x 1 l,29.03.2025,9602,1007,2
31028,200001769,Kruh s semeni pakirano 300 g,29.03.2025,9602,1007,4
31029,200001851,Sojina omaka sveže 200 g,29.03.2025,9684,1004,3
31030,200001851,"Grisini klasično 1,5 kg",29.03.2025,9684,1004,1
31031,200003394,Slive bio 100 g,29.03.2025,2289,1007,3
31032,200004239,Energijska pijača bio 150 g,29.03.2025,6446,1006,4
31033,200004239,Korenje družinsko 1 l,29.03.2025,6446,1006,5
31034,200004239,Krofi domače 150 g,29.03.2025,6446,1006,4
31035,200004303,Zamrznjene jagode premium 250 g,29.03.2025,9012,1002,3
31036,200004303,Prepečenec ekstra 200 g,29.03.2025,9012,1002,1
31037,200004700,Krompir brez glutena 750 g,29.03.2025,9754,1005,2
31038,200004700,Fižol stročji lahko 300 g,29.03.2025,9754,1005,3
31039,200004700,Kečap brez glutena 300 g,29.03.2025,9754,1005,3
31040,200004798,Banane maxi 150 g,29.03.2025,8287,1003,2
31041,200004798,Sol pakirano 250 g,29.03.2025,8287,1003,5
31042,200004798,Jogurt lahko 2 l,29.03.2025,8287,1003,4
31043,200004798,"Ajdov kruh bio 6 x 0,5 l",29.03.2025,8287,1003,1
31044,200005005,Zamrznjeno pecivo pakirano 2 kg,29.03.2025,3203,1001,2
31045,200005005,Račje prsi tradicionalno 12 x 1 l,29.03.2025,3203,1001,1
31046,200005090,"Banane mini 1,5 kg",29.03.2025,9799,1001,3
31047,200005090,Mlečna čokolada klasično 200 g,29.03.2025,9799,1001,3
31048,200005095,Bučno olje pakirano 2 kg,29.03.2025,5658,1009,4
31049,200005095,Zamrznjen grah pakirano 2 l,29.03.2025,5658,1009,1
31050,200005095,Sladka smetana izbrano 2 l,29.03.2025,5658,1009,3
31051,200005095,Pesto izbrano 300 g,29.03.2025,5658,1009,3
31052,200005580,Kokosovo olje mini 12 x 1 l,29.03.2025,2312,1002,5
31053,200005580,Žemlje bio 300 g,29.03.2025,2312,1002,3
31054,200005813,Jagode brez glutena 12 x 1 l,29.03.2025,5936,1009,4
31055,200005813,Račje prsi tradicionalno 12 x 1 l,29.03.2025,5936,1009,5
31056,200005813,Piščančja bedra naravno 1 l,29.03.2025,5936,1009,2
31057,200005813,Jabolka lahko 200 g,29.03.2025,5936,1009,5
31058,200005998,"Mlečna čokolada klasično 6 x 0,5 l",29.03.2025,9515,1007,5
31059,200005998,Karamela tradicionalno 1 kg,29.03.2025,9515,1007,1
31060,200005998,"Limonada premium 1,5 kg",29.03.2025,9515,1007,5
31061,200006690,Sol izbrano 200 g,29.03.2025,8519,1001,2
31062,200006690,"Čili omaka maxi 1,5 kg",29.03.2025,8519,1001,3
31063,200006698,Drobtine družinsko 500 g,29.03.2025,8287,1003,4
31064,200006737,Marmelada lahko 200 g,29.03.2025,2067,1006,1
31065,200006737,Sirup bezeg mini 2 kg,29.03.2025,2067,1006,1
31066,200006737,Pašteta družinsko 200 g,29.03.2025,2067,1006,5
31067,200006805,Sladkor premium 1 kg,29.03.2025,6557,1009,4
31068,200006805,Nektarine mini 2 kg,29.03.2025,6557,1009,2
31069,200006805,Bageta pakirano 750 g,29.03.2025,6557,1009,2
31070,200007195,Mineralna voda sveže 100 g,29.03.2025,8519,1001,1
31071,200007195,"Čili omaka maxi 1,5 kg",29.03.2025,8519,1001,1
31072,200007309,"Drobtine mini 1,5 l",29.03.2025,8052,1007,3
31073,200007309,Bonboni izbrano 100 g,29.03.2025,8052,1007,1
31074,200007353,"Mineralna voda klasično 1,5 kg",29.03.2025,2067,1006,2
31075,200007353,Piščančja bedra klasično 1 l,29.03.2025,2067,1006,2
31076,200007515,Kis naravno 250 g,29.03.2025,4642,1003,1
31077,200007515,Kefir brez glutena 150 g,29.03.2025,4642,1003,5
31078,200007867,Zamrznjen grah pakirano 2 l,29.03.2025,4642,1003,3
31079,200007867,Ciabatta domače 750 g,29.03.2025,4642,1003,4
31080,200007867,Račje prsi tradicionalno 12 x 1 l,29.03.2025,4642,1003,1
31081,200007867,Zamrznjeni cmoki klasično 2 kg,29.03.2025,4642,1003,1
31082,200008269,"Drobtine mini 1,5 l",29.03.2025,2128,1007,2
31083,200008269,Slanina lahko 1 l,29.03.2025,2128,1007,1
31084,200008269,Redkvice premium 500 g,29.03.2025,2128,1007,1
31085,200008269,Zeleni čaj lahko 1 l,29.03.2025,2128,1007,3
31086,200009022,Sladoled vanilija domače 750 g,29.03.2025,2169,1005,3
31087,200009022,Zamrznjen kruh sveže 500 g,29.03.2025,2169,1005,1
31088,200009022,"Telečji zrezki domače 1,5 kg",29.03.2025,2169,1005,5
31089,200009050,Sirup bezeg mini 2 kg,29.03.2025,1969,1009,1
31090,200009050,Prepečenec ekstra 200 g,29.03.2025,1969,1009,2
31091,200009050,"Tortilje sveže 1,5 kg",29.03.2025,1969,1009,4
31092,200009050,"Banane mini 1,5 kg",29.03.2025,1969,1009,4
31093,200009240,"Sojina omaka naravno 1,5 kg",29.03.2025,1168,1010,2
31094,200009240,"Mineralna voda klasično 1,5 kg",29.03.2025,1168,1010,5
31095,200009240,Sol pakirano 250 g,29.03.2025,1168,1010,5
31096,200009240,Maslo bio 400 g,29.03.2025,1168,1010,2
31097,200009240,Piščančja bedra naravno 1 l,29.03.2025,1168,1010,1
31098,200009415,Limone bio 200 g,29.03.2025,9749,1010,2
31099,200009415,Paradižnikova omaka premium 300 g,29.03.2025,9749,1010,3
31100,200009528,Mlečne štručke bio 750 g,29.03.2025,4118,1010,5
31101,200009528,Svinjska rebra maxi 2 kg,29.03.2025,4118,1010,1
31102,200000286,Bučke lahko 2 kg,30.03.2025,4365,1002,2
31103,200000533,"Česen mini 6 x 0,5 l",30.03.2025,8626,1001,1
31104,200000533,Pica testo tradicionalno 750 g,30.03.2025,8626,1001,3
31105,200000579,Ajdov kruh mini 250 g,30.03.2025,6709,1001,5
31106,200000679,Ajdova moka klasično 1 kg - serija 98,30.03.2025,9754,1005,3
31107,200000679,Zamrznjena zelenjava izbrano 500 g,30.03.2025,9754,1005,5
31108,200001352,Banane domače 200 g,30.03.2025,6246,1006,3
31109,200001697,Kava mleta domače 300 g,30.03.2025,5447,1009,2
31110,200001712,Fokača mini 400 g,30.03.2025,6923,1003,4
31111,200001712,"Čokoladni namaz domače 1,5 l",30.03.2025,6923,1003,5
31112,200001712,Tonic družinsko 250 g,30.03.2025,6923,1003,3
31113,200001712,Topljeni sir naravno 12 x 1 l,30.03.2025,6923,1003,1
31114,200001955,Zamrznjene jagode naravno 1 kg,30.03.2025,4960,1002,5
31115,200001955,"Zamrznjena pica sveže 6 x 0,5 l",30.03.2025,4960,1002,5
31116,200001955,Ajdov kruh sveže 250 g,30.03.2025,4960,1002,2
31117,200002445,Olivno olje mini 300 g,30.03.2025,2169,1005,4
31118,200002445,Maslo naravno 200 g,30.03.2025,2169,1005,4
31119,200002445,Bučno olje pakirano 2 kg,30.03.2025,2169,1005,1
31120,200002705,Banane mini 100 g,30.03.2025,4635,1005,3
31121,200002705,Kokosovo olje mini 12 x 1 l,30.03.2025,4635,1005,4
31122,200002705,Sojina omaka tradicionalno 12 x 1 l,30.03.2025,4635,1005,2
31123,200002705,Karamela domače 12 x 1 l,30.03.2025,4635,1005,3
31124,200003882,Krofi izbrano 12 x 1 l,30.03.2025,7560,1003,3
31125,200004455,Bučno olje lahko 150 g,30.03.2025,4987,1010,4
31126,200004455,Zamrznjena špinača izbrano 2 kg,30.03.2025,4987,1010,5
31127,200004643,"Sir ementalec naravno 1,5 l",30.03.2025,8221,1005,3
31128,200004643,"Slive ekstra 1,5 l",30.03.2025,8221,1005,1
31129,200004643,Ledeni čaj pakirano 1 l,30.03.2025,8221,1005,2
31130,200004983,Sir edamec maxi 300 g,30.03.2025,1674,1001,5
31131,200004983,Jagnječji kotleti maxi 250 g,30.03.2025,1674,1001,2
31132,200004983,Marmelada lahko 200 g,30.03.2025,1674,1001,3
31133,200005120,Karamela tradicionalno 1 kg,30.03.2025,5795,1005,3
31134,200005120,Gazirana voda ekstra 200 g,30.03.2025,5795,1005,5
31135,200005120,Bučno olje pakirano 2 kg,30.03.2025,5795,1005,5
31136,200005183,Bučno olje klasično 2 l,30.03.2025,7888,1005,4
31137,200005183,Zamrznjena juha bio 400 g,30.03.2025,7888,1005,4
31138,200005183,Proteinska ploščica brez glutena 1 l,30.03.2025,7888,1005,5
31139,200006359,Mango maxi 200 g,30.03.2025,4932,1010,4
31140,200006422,Mortadela izbrano 150 g,30.03.2025,7043,1010,3
31141,200006422,Kvinoja bio 2 l,30.03.2025,7043,1010,4
31142,200006422,"Žemlje sveže 1,5 kg",30.03.2025,7043,1010,5
31143,200006422,Skuta sveže 200 g,30.03.2025,7043,1010,5
31144,200006422,Krofi izbrano 12 x 1 l,30.03.2025,7043,1010,2
31145,200006826,Mozzarella izbrano 500 g,30.03.2025,9957,1005,3
31146,200007427,Ciabatta domače 750 g,30.03.2025,2377,1003,1
31147,200007427,Kokosovo olje sveže 1 l,30.03.2025,2377,1003,2
31148,200007739,Balzamični kis premium 250 g,30.03.2025,9708,1005,5
31149,200007739,"Ajdov kruh bio 6 x 0,5 l",30.03.2025,9708,1005,1
31150,200008195,Kamilica čaj brez glutena 250 g,30.03.2025,9602,1007,4
31151,200008195,Bučno olje lahko 150 g,30.03.2025,9602,1007,5
31152,200008263,Kokosovo olje sveže 1 l,30.03.2025,8086,1008,3
31153,200008263,"Telečji zrezki domače 1,5 kg",30.03.2025,8086,1008,2
31154,200008263,"Tortilje sveže 1,5 kg",30.03.2025,8086,1008,2
31155,200008263,Zamrznjeni cmoki klasično 2 kg,30.03.2025,8086,1008,1
31156,200008263,Med tradicionalno 300 g,30.03.2025,8086,1008,3
31157,200000379,Pomaranče bio 200 g,31.03.2025,4118,1010,4
31158,200000379,Marcipan sveže 400 g,31.03.2025,4118,1010,3
31159,200000864,Čili omaka brez glutena 1 kg,31.03.2025,4445,1009,2
31160,200000864,Tortilje bio 100 g,31.03.2025,4445,1009,1
31161,200000864,"Mineralna voda klasično 1,5 kg",31.03.2025,4445,1009,5
31162,200001255,Čokoladni namaz klasično 12 x 1 l,31.03.2025,2036,1005,1
31163,200001583,Pomarančni sok brez glutena 750 g,31.03.2025,9362,1009,2
31164,200001583,Kefir družinsko 200 g,31.03.2025,9362,1009,1
31165,200001583,Vaflji ekstra 2 l,31.03.2025,9362,1009,5
31166,200001583,Krompir brez glutena 750 g,31.03.2025,9362,1009,1
31167,200001583,Ananas klasično 250 g,31.03.2025,9362,1009,1
31168,200001816,"Grisini klasično 1,5 kg",31.03.2025,8086,1008,2
31169,200001816,Worcester omaka izbrano 400 g,31.03.2025,8086,1008,1
31170,200001816,"Rženi kruh izbrano 1,5 kg",31.03.2025,8086,1008,2
31171,200001816,Polnozrnati kruh izbrano 2 l,31.03.2025,8086,1008,5
31172,200001816,Proteinska ploščica brez glutena 1 l,31.03.2025,8086,1008,3
31173,200001876,Zamrznjene jagode naravno 1 kg,31.03.2025,5250,1002,2
31174,200001876,Puranji file izbrano 1 kg,31.03.2025,5250,1002,2
31175,200001876,"Limonada premium 1,5 kg",31.03.2025,5250,1002,4
31176,200001876,Instant kava ekstra 750 g,31.03.2025,5250,1002,5
31177,200002494,Kakav napitek domače 750 g,31.03.2025,3600,1006,2
31178,200002494,Zeleni čaj družinsko 2 kg,31.03.2025,3600,1006,5
31179,200003716,Puding družinsko 100 g,31.03.2025,9083,1001,4
31180,200003716,Šunka pakirano 150 g,31.03.2025,9083,1001,2
31181,200003716,Breskve sveže 1 kg,31.03.2025,9083,1001,4
31182,200003716,Svinjska rebra maxi 2 kg,31.03.2025,9083,1001,2
31183,200003716,Bučno olje lahko 150 g,31.03.2025,9083,1001,5
31184,200003888,Lazanja naravno 750 g,31.03.2025,2312,1002,4
31185,200004376,"Mozzarella domače 6 x 0,5 l",31.03.2025,6262,1003,1
31186,200004448,Šunka sveže 150 g,31.03.2025,1082,1001,3
31187,200004448,Gazirana voda tradicionalno 300 g,31.03.2025,1082,1001,4
31188,200004448,"Nektarine ekstra 1,5 l",31.03.2025,1082,1001,3
31189,200004448,"Testenine naravno 6 x 0,5 l",31.03.2025,1082,1001,5
31190,200005620,"Njoki sveže 1,5 kg",31.03.2025,2418,1004,4
31191,200006434,Čičerika klasično 300 g,31.03.2025,3600,1006,2
31192,200006434,"Tortelini bio 1,5 l",31.03.2025,3600,1006,1
31193,200006434,"Zamrznjena špinača lahko 6 x 0,5 l",31.03.2025,3600,1006,5
31194,200006657,Zamrznjeni rogljički klasično 150 g,31.03.2025,7454,1008,3
31195,200006657,Pleskavice brez glutena 250 g,31.03.2025,7454,1008,1
31196,200006657,Por ekstra 300 g,31.03.2025,7454,1008,4
31197,200006657,Kefir družinsko 200 g,31.03.2025,7454,1008,5
31198,200007006,Sol izbrano 200 g,31.03.2025,9862,1007,5
31199,200007006,Ajdova moka klasično 1 kg,31.03.2025,9862,1007,4
31200,200007317,Piščančja bedra izbrano 400 g,31.03.2025,5250,1002,5
31201,200007317,Ananas klasično 250 g,31.03.2025,5250,1002,3
31202,200007317,Kola naravno 750 g,31.03.2025,5250,1002,5
31203,200007317,"Brokoli sveže 1,5 kg",31.03.2025,5250,1002,3
31204,200007317,Zamrznjena zelenjava naravno 150 g,31.03.2025,5250,1002,3
31205,200007720,Lizike sveže 1 kg,31.03.2025,4642,1003,3
31206,200007720,Jagnječji kotleti klasično 300 g,31.03.2025,4642,1003,5
31207,200007720,Drobtine klasično 750 g,31.03.2025,4642,1003,2
31208,200007720,Polnozrnati kruh izbrano 2 l,31.03.2025,4642,1003,3
31209,200007951,Jagode bio 1 kg,31.03.2025,6262,1003,1
31210,200007951,Čebula izbrano 400 g,31.03.2025,6262,1003,4
31211,200007951,Češnje naravno 12 x 1 l,31.03.2025,6262,1003,5
31212,200007951,Kivi premium 150 g,31.03.2025,6262,1003,2
31213,200008170,Riž domače 1 kg,31.03.2025,7176,1010,3
31214,200008170,Por sveže 100 g,31.03.2025,7176,1010,1
31215,200008170,Mlečne štručke bio 750 g,31.03.2025,7176,1010,2
31216,200008375,Sol izbrano 200 g,31.03.2025,2289,1007,1
31217,200008375,Brokoli klasično 500 g,31.03.2025,2289,1007,2
31218,200008375,Piščančja bedra klasično 1 l,31.03.2025,2289,1007,1
31219,200008375,Kamilica čaj brez glutena 250 g,31.03.2025,2289,1007,4
31220,200008530,Bučno olje klasično 2 l,31.03.2025,8955,1002,3
31221,200008747,Breskve ekstra 200 g,31.03.2025,1519,1002,3
31222,200008747,"Zamrznjen kruh družinsko 1,5 l",31.03.2025,1519,1002,4
31223,200008747,Napolitanke klasično 250 g,31.03.2025,1519,1002,5
31224,200008861,Čevapčiči maxi 750 g,31.03.2025,4932,1010,5
31225,200008861,Slanina lahko 1 l,31.03.2025,4932,1010,4
31226,200008861,Pršut maxi 150 g,31.03.2025,4932,1010,4
31227,200008861,Keksi z maslom maxi 2 l,31.03.2025,4932,1010,3
31228,200008861,"Marmelada sveže 6 x 0,5 l",31.03.2025,4932,1010,1
31229,200009299,Bonboni izbrano 100 g,31.03.2025,5043,1004,5
31230,200000174,Pašteta družinsko 200 g,01.04.2025,2093,1010,3
31231,200000174,"Sir ementalec naravno 1,5 l",01.04.2025,2093,1010,3
31232,200000455,Repično olje pakirano 2 l,01.04.2025,5139,1002,5
31233,200000455,"Kis brez glutena 6 x 0,5 l",01.04.2025,5139,1002,5
31234,200000455,Zamrznjen kruh sveže 500 g,01.04.2025,5139,1002,1
31235,200000564,Češnje tradicionalno 300 g,01.04.2025,9401,1001,4
31236,200000564,Piščančja bedra naravno 1 l,01.04.2025,9401,1001,5
31237,200000564,Mortadela izbrano 150 g,01.04.2025,9401,1001,5
31238,200000564,Jagnječji kotleti lahko 2 l,01.04.2025,9401,1001,4
31239,200000564,Feta sir bio 100 g,01.04.2025,9401,1001,2
31240,200001345,Gazirana voda brez glutena 250 g,01.04.2025,9083,1001,5
31241,200001976,"Mozzarella družinsko 1,5 l",01.04.2025,9254,1004,2
31242,200001976,Čičerika klasično 300 g,01.04.2025,9254,1004,1
31243,200001976,Tonic družinsko 250 g,01.04.2025,9254,1004,5
31244,200002136,Ajdova moka klasično 1 kg - serija 98,01.04.2025,1949,1007,1
31245,200002136,Gazirana voda tradicionalno 300 g,01.04.2025,1949,1007,2
31246,200002136,Zamrznjen grah pakirano 2 l,01.04.2025,1949,1007,5
31247,200002136,Krofi domače 150 g,01.04.2025,1949,1007,2
31248,200002136,Pomaranče tradicionalno 200 g,01.04.2025,1949,1007,2
