id,id_racuna,izdelek,datum,id_prodajalca,id_poslovalnice,kolicina
15288,100005658,Por sveže 100 g,11.08.2024,4660,1006,5
15289,100005658,Ajdov kruh mini 250 g,11.08.2024,4660,1006,5
15290,100006327,Jagnječji kotleti mini 100 g,11.08.2024,1949,1007,5
15291,100006327,Pomaranče bio 200 g,11.08.2024,1949,1007,4
15292,100006408,Banane lahko 1 l,11.08.2024,3464,1005,4
15293,100006408,Por mini 12 x 1 l,11.08.2024,3464,1005,3
15294,100006408,Krofi izbrano 12 x 1 l,11.08.2024,3464,1005,5
15295,100006544,"Rženi kruh klasično 1,5 l",11.08.2024,5936,1009,3
15296,100006544,Parmezan sveže 150 g,11.08.2024,5936,1009,3
15297,100006544,Sezamovo olje tradicionalno 1 l,11.08.2024,5936,1009,2
15298,100007898,Ovseni kosmiči domače 2 l,11.08.2024,3795,1001,3
15299,100007898,Müsli mini 750 g,11.08.2024,3795,1001,5
15300,100007951,Račje prsi pakirano 250 g,11.08.2024,3132,1008,2
15301,100008424,Zamrznjen grah domače 400 g,11.08.2024,6923,1003,5
15302,100008424,Češnje naravno 12 x 1 l,11.08.2024,6923,1003,5
15303,100008424,Paprika premium 1 kg,11.08.2024,6923,1003,1
15304,100009368,Lazanja naravno 750 g,11.08.2024,3552,1003,2
15305,100009368,"Rženi kruh izbrano 1,5 kg",11.08.2024,3552,1003,5
15306,100009685,Sol izbrano 200 g,11.08.2024,5161,1004,1
15307,100009685,Nektarine izbrano 2 kg,11.08.2024,5161,1004,5
15308,100000701,Lizike domače 1 kg,12.08.2024,2027,1007,1
15309,100002235,Mlečne štručke bio 750 g,12.08.2024,9789,1008,5
15310,100002235,Pomfri ekstra 1 l,12.08.2024,9789,1008,3
15311,100002235,Mleko brez glutena 1 kg,12.08.2024,9789,1008,5
15312,100002235,Mango lahko 150 g,12.08.2024,9789,1008,2
15313,100002310,Sladoled čokolada mini 150 g,12.08.2024,4365,1002,2
15314,100002310,Kokosovo olje sveže 1 l,12.08.2024,4365,1002,1
15315,100002813,Mango lahko 150 g,12.08.2024,3203,1001,1
15316,100002813,Sladkor klasično 1 kg,12.08.2024,3203,1001,5
15317,100003116,Mineralna voda brez glutena 1 kg,12.08.2024,3657,1008,5
15318,100003211,Pomaranče tradicionalno 200 g,12.08.2024,1032,1004,4
15319,100003481,Čokolada z lešniki klasično 1 l,12.08.2024,4932,1010,4
15320,100003481,Njoki brez glutena 250 g,12.08.2024,4932,1010,2
15321,100003590,Brokoli klasično 500 g,12.08.2024,6391,1008,4
15322,100003590,"Čevapčiči premium 1,5 l",12.08.2024,6391,1008,1
15323,100003590,"Ledeni čaj naravno 6 x 0,5 l",12.08.2024,6391,1008,5
15324,100003590,Riž maxi 1 l,12.08.2024,6391,1008,4
15325,100003590,Rukola premium 150 g,12.08.2024,6391,1008,5
15326,100003793,Mandarine tradicionalno 2 l,12.08.2024,5936,1009,4
15327,100003793,Ananas klasično 250 g,12.08.2024,5936,1009,1
15328,100003793,"Ajdov kruh bio 6 x 0,5 l",12.08.2024,5936,1009,2
15329,100003837,Slanina lahko 1 l,12.08.2024,8086,1008,1
15330,100003837,Zamrznjena zelenjava izbrano 500 g,12.08.2024,8086,1008,3
15331,100003837,"Kokosovo olje tradicionalno 1,5 kg",12.08.2024,8086,1008,5
15332,100003837,Zamrznjen kruh sveže 2 kg,12.08.2024,8086,1008,4
15333,100005373,"Mozzarella družinsko 1,5 l",12.08.2024,3132,1008,3
15334,100005373,Solata lahko 12 x 1 l,12.08.2024,3132,1008,3
15335,100005373,Jušna osnova domače 300 g,12.08.2024,3132,1008,1
15336,100005725,Energijska pijača ekstra 1 kg,12.08.2024,6364,1007,5
15337,100005725,Grisini maxi 150 g,12.08.2024,6364,1007,3
15338,100005725,Zamrznjene jagode premium 250 g,12.08.2024,6364,1007,4
15339,100005761,Kus kus bio 2 kg,12.08.2024,4207,1005,2
15340,100006679,Parmezan družinsko 2 l,12.08.2024,8214,1007,4
15341,100006679,Gazirana voda ekstra 1 kg,12.08.2024,8214,1007,1
15342,100006679,Grah družinsko 400 g,12.08.2024,8214,1007,4
15343,100007138,"Salama premium 1,5 l",12.08.2024,9455,1006,5
15344,100007328,Grozdje družinsko 500 g,12.08.2024,2634,1003,3
15345,100007628,Zamrznjeni rogljički brez glutena 100 g,12.08.2024,8221,1005,5
15346,100007628,Kruh s semeni pakirano 300 g,12.08.2024,8221,1005,2
15347,100007906,"Drobtine mini 1,5 l",12.08.2024,6524,1005,1
15348,100007906,"Račje prsi lahko 1,5 l",12.08.2024,6524,1005,4
15349,100008314,Kruh s semeni premium 400 g,12.08.2024,1032,1004,3
15350,100008314,Brokoli maxi 2 l,12.08.2024,1032,1004,2
15351,100008314,"Kola ekstra 1,5 l",12.08.2024,1032,1004,5
15352,100008314,Por sveže 100 g,12.08.2024,1032,1004,3
15353,100008314,Kvinoja izbrano 200 g,12.08.2024,1032,1004,2
15354,100008622,Jušna osnova domače 300 g,12.08.2024,7183,1004,1
15355,100008622,Energijska pijača ekstra 1 kg,12.08.2024,7183,1004,1
15356,100009140,"Smetanov namaz sveže 1,5 l",12.08.2024,9401,1001,1
15357,100009140,Limone bio 200 g,12.08.2024,9401,1001,1
15358,100009140,Fokača mini 400 g,12.08.2024,9401,1001,1
15359,100009140,Zeleni čaj lahko 1 l,12.08.2024,9401,1001,5
15360,100009140,Sir gauda naravno 400 g,12.08.2024,9401,1001,4
15361,100009448,"Kokosovo olje tradicionalno 1,5 kg",12.08.2024,2687,1004,4
15362,100009996,Rukola tradicionalno 100 g,12.08.2024,7794,1006,3
15363,100009996,Češnje družinsko 12 x 1 l,12.08.2024,7794,1006,2
15364,100000515,Šunka pakirano 150 g,13.08.2024,6923,1003,3
15365,100000515,Mineralna voda brez glutena 1 kg,13.08.2024,6923,1003,1
15366,100001307,Zamrznjene jagode bio 100 g,13.08.2024,9083,1001,3
15367,100001307,Breskve domače 300 g,13.08.2024,9083,1001,5
15368,100002312,Fokača mini 400 g,13.08.2024,8287,1003,3
15369,100002312,Grah družinsko 400 g,13.08.2024,8287,1003,5
15370,100002960,Kamilica čaj brez glutena 250 g,13.08.2024,5750,1007,5
15371,100002960,"Kakav bio 1,5 kg",13.08.2024,5750,1007,2
15372,100002960,Limonada brez glutena 750 g,13.08.2024,5750,1007,5
15373,100004111,Kisla smetana izbrano 500 g,13.08.2024,9862,1007,3
15374,100004190,Ciabatta domače 750 g,13.08.2024,5750,1007,2
15375,100004501,Bageta pakirano 750 g,13.08.2024,7084,1009,4
15376,100004501,"Fokača mini 6 x 0,5 l",13.08.2024,7084,1009,2
15377,100004501,"Cvetača premium 1,5 l",13.08.2024,7084,1009,5
15378,100004992,Češnje tradicionalno 300 g,13.08.2024,8526,1007,1
15379,100004992,"Limonada premium 1,5 kg",13.08.2024,8526,1007,4
15380,100004992,Njoki naravno 500 g,13.08.2024,8526,1007,1
15381,100005092,Bučno olje klasično 2 l,13.08.2024,1413,1001,5
15382,100005092,"Čokoladni namaz domače 1,5 l",13.08.2024,1413,1001,1
15383,100005092,"Kakav bio 1,5 kg",13.08.2024,1413,1001,1
15384,100005092,Paradižnikova omaka premium 150 g,13.08.2024,1413,1001,4
15385,100005787,Čili omaka brez glutena 1 kg,13.08.2024,5869,1003,4
15386,100005787,"Temna čokolada klasično 6 x 0,5 l",13.08.2024,5869,1003,1
15387,100006694,Brokoli mini 1 kg,13.08.2024,5658,1009,1
15388,100006694,Jagnječji kotleti lahko 2 l,13.08.2024,5658,1009,5
15389,100006694,Redkvice premium 500 g,13.08.2024,5658,1009,4
15390,100006731,Banane domače 200 g,13.08.2024,2757,1009,2
15391,100006744,Avokado mini 250 g,13.08.2024,9684,1004,5
15392,100006744,Olivno olje mini 12 x 1 l,13.08.2024,9684,1004,2
15393,100006744,Banane maxi 150 g,13.08.2024,9684,1004,3
15394,100006744,Banane maxi 150 g,13.08.2024,9684,1004,2
15395,100007302,"Česen mini 6 x 0,5 l",13.08.2024,3774,1001,2
15396,100007302,"Med klasično 6 x 0,5 l",13.08.2024,3774,1001,5
15397,100007302,Češnje družinsko 12 x 1 l,13.08.2024,3774,1001,4
15398,100007302,"Feta sir ekstra 1,5 l",13.08.2024,3774,1001,2
15399,100007302,Grah družinsko 400 g,13.08.2024,3774,1001,3
15400,100008048,Bučke lahko 2 kg,13.08.2024,4445,1009,4
15401,100008053,Sladkor premium 1 kg,13.08.2024,2483,1004,5
15402,100008053,Mango maxi 200 g,13.08.2024,2483,1004,1
15403,100008715,Ledeni čaj izbrano 300 g,13.08.2024,9123,1007,3
15404,100008715,Račje prsi bio 100 g,13.08.2024,9123,1007,5
15405,100008715,Krompir ekstra 300 g,13.08.2024,9123,1007,1
15406,100008715,Kisla smetana izbrano 500 g,13.08.2024,9123,1007,1
15407,100008918,Telečji zrezki premium 2 l,13.08.2024,9362,1009,1
15408,100008918,Korenje bio 1 l,13.08.2024,9362,1009,5
15409,100009490,Prepečenec ekstra 200 g,13.08.2024,9799,1001,1
15410,100009490,Worcester omaka domače 150 g,13.08.2024,9799,1001,5
15411,100009710,Nektarine izbrano 2 kg,13.08.2024,2312,1002,3
15412,100009710,Kefir naravno 1 l,13.08.2024,2312,1002,1
15413,100009710,"Zamrznjena pica mini 6 x 0,5 l",13.08.2024,2312,1002,2
15414,100009710,Bageta pakirano 750 g,13.08.2024,2312,1002,2
15415,100000040,Zamrznjena zelenjava naravno 150 g,14.08.2024,3767,1010,2
15416,100000040,Drobtine klasično 750 g,14.08.2024,3767,1010,5
15417,100000040,Rogljički brez glutena 750 g,14.08.2024,3767,1010,4
15418,100000040,Pesto klasično 250 g,14.08.2024,3767,1010,1
15419,100000059,Mineralna voda brez glutena 1 kg,14.08.2024,3463,1009,1
15420,100000059,Ajdova moka klasično 1 kg,14.08.2024,3463,1009,3
15421,100000059,"Burek naravno 1,5 l",14.08.2024,3463,1009,1
15422,100000387,Jušna osnova domače 300 g,14.08.2024,3164,1005,1
15423,100000640,Zamrznjen grah lahko 300 g,14.08.2024,9602,1007,5
15424,100000739,"Čebula tradicionalno 1,5 kg",14.08.2024,6709,1001,5
15425,100000739,Sladka smetana sveže 12 x 1 l,14.08.2024,6709,1001,1
15426,100000739,"Riž domače 1,5 kg",14.08.2024,6709,1001,4
15427,100000739,Solata bio 12 x 1 l,14.08.2024,6709,1001,3
15428,100000837,Pomaranče bio 200 g,14.08.2024,2507,1007,4
15429,100000837,Svinjski kotleti mini 250 g,14.08.2024,2507,1007,4
15430,100000837,Solata lahko 12 x 1 l,14.08.2024,2507,1007,2
15431,100000837,Čokolada z lešniki tradicionalno 500 g - serija 30,14.08.2024,2507,1007,2
15432,100000837,Mlečne štručke domače 750 g,14.08.2024,2507,1007,5
15433,100000927,Čebula brez glutena 12 x 1 l,14.08.2024,4379,1009,1
15434,100000927,Piščančja bedra klasično 1 l,14.08.2024,4379,1009,5
15435,100000927,"Žemlje sveže 1,5 kg",14.08.2024,4379,1009,2
15436,100000927,Zamrznjena pica družinsko 750 g,14.08.2024,4379,1009,5
15437,100000927,"Marmelada sveže 6 x 0,5 l",14.08.2024,4379,1009,1
15438,100001267,Bageta pakirano 750 g,14.08.2024,2312,1002,1
15439,100001267,Pleskavice brez glutena 250 g,14.08.2024,2312,1002,3
15440,100001498,Puranji file premium 150 g,14.08.2024,3275,1008,2
15441,100001609,Brokoli maxi 2 l,14.08.2024,6262,1003,2
15442,100001609,Nektarine mini 2 kg,14.08.2024,6262,1003,4
15443,100001609,Čičerika klasično 300 g,14.08.2024,6262,1003,1
15444,100002203,Jagnječji kotleti maxi 250 g,14.08.2024,2895,1007,4
15445,100002203,Proteinska ploščica ekstra 400 g,14.08.2024,2895,1007,4
15446,100002605,Ajdov kruh sveže 250 g,14.08.2024,3275,1008,1
15447,100003601,Pšenični gris izbrano 300 g,14.08.2024,2507,1007,2
15448,100003725,Zamrznjen kruh sveže 2 kg,14.08.2024,2112,1001,1
15449,100003725,Korenje družinsko 1 l,14.08.2024,2112,1001,2
15450,100003725,"Zamrznjena juha premium 1,5 kg",14.08.2024,2112,1001,3
15451,100003725,Olivno olje mini 12 x 1 l,14.08.2024,2112,1001,1
15452,100004150,Proteinska ploščica lahko 12 x 1 l,14.08.2024,7247,1003,1
15453,100004150,"Ribani sir izbrano 1,5 l",14.08.2024,7247,1003,4
15454,100004499,Energijska pijača bio 150 g,14.08.2024,2169,1005,3
15455,100004939,Ajdova moka maxi 1 kg,14.08.2024,5043,1004,3
15456,100004939,"Račje prsi lahko 1,5 l",14.08.2024,5043,1004,1
15457,100005297,Zamrznjeni rogljički izbrano 400 g,14.08.2024,7560,1003,4
15458,100005297,Čičerika izbrano 2 kg,14.08.2024,7560,1003,3
15459,100005297,"Kis brez glutena 6 x 0,5 l",14.08.2024,7560,1003,1
15460,100005567,Sladka smetana izbrano 2 l,14.08.2024,4983,1001,2
15461,100005681,Krompir ekstra 300 g,14.08.2024,8214,1007,5
15462,100005681,Zamrznjene jagode naravno 1 kg,14.08.2024,8214,1007,5
15463,100005681,Energijska pijača maxi 300 g,14.08.2024,8214,1007,4
15464,100005681,"Žemlje sveže 1,5 kg",14.08.2024,8214,1007,5
15465,100005755,Sirup malina bio 200 g,14.08.2024,2483,1004,2
15466,100006074,Parmezan družinsko 2 l,14.08.2024,2418,1004,2
15467,100006134,Jabolčni kis maxi 400 g,14.08.2024,8287,1003,4
15468,100006134,"Zamrznjena pica mini 6 x 0,5 l",14.08.2024,8287,1003,1
15469,100006134,Sir brie lahko 12 x 1 l,14.08.2024,8287,1003,5
15470,100006134,Račje prsi tradicionalno 12 x 1 l,14.08.2024,8287,1003,2
15471,100006249,Zamrznjene jagode bio 100 g,14.08.2024,9083,1001,2
15472,100006249,"Riž domače 1,5 kg",14.08.2024,9083,1001,2
15473,100006249,Sladkor premium 12 x 1 l,14.08.2024,9083,1001,1
15474,100006249,Gazirana voda brez glutena 250 g,14.08.2024,9083,1001,4
15475,100006832,Olivno olje mini 300 g,14.08.2024,2128,1007,3
15476,100006832,Krofi izbrano 12 x 1 l,14.08.2024,2128,1007,1
15477,100006920,Ribje palčke ekstra 300 g,14.08.2024,3463,1009,1
15478,100006965,"Mleto goveje meso mini 1,5 kg",14.08.2024,8334,1009,5
15479,100007900,Zamrznjene maline izbrano 100 g,14.08.2024,4794,1007,4
15480,100007900,Telečji zrezki premium 2 l,14.08.2024,4794,1007,3
15481,100008901,Zamrznjeni rogljički brez glutena 100 g,14.08.2024,8221,1005,2
15482,100008901,Mozzarella izbrano 500 g,14.08.2024,8221,1005,1
15483,100008901,"Ledeni čaj naravno 6 x 0,5 l",14.08.2024,8221,1005,5
15484,100008901,Jogurt lahko 2 l,14.08.2024,8221,1005,2
15485,100008946,Mlečna čokolada ekstra 400 g,14.08.2024,9012,1002,4
15486,100008946,Zamrznjene jagode naravno 1 kg,14.08.2024,9012,1002,3
15487,100008997,Kečap brez glutena 300 g,14.08.2024,8046,1004,3
15488,100009135,Jušna osnova domače 300 g,14.08.2024,5824,1007,2
15489,100009135,"Maline klasično 1,5 kg",14.08.2024,5824,1007,2
15490,100009135,Čokolada z lešniki maxi 750 g,14.08.2024,5824,1007,1
15491,100009403,Por mini 12 x 1 l,14.08.2024,2634,1003,2
15492,100009403,Lizike domače 1 kg,14.08.2024,2634,1003,5
15493,100009403,Čebula brez glutena 12 x 1 l,14.08.2024,2634,1003,5
15494,100009403,Špinača naravno 1 l,14.08.2024,2634,1003,5
15495,100009729,"Limonada premium 1,5 kg",14.08.2024,9455,1006,4
15496,100009729,Drobtine družinsko 500 g,14.08.2024,9455,1006,4
15497,100009729,Tortilje bio 100 g,14.08.2024,9455,1006,3
15498,100009729,Kakav napitek domače 750 g,14.08.2024,9455,1006,1
15499,100009729,"Jabolka tradicionalno 6 x 0,5 l",14.08.2024,9455,1006,5
15500,100000199,Zamrznjena zelenjava naravno 150 g,15.08.2024,9684,1004,2
15501,100000199,"Drobtine mini 1,5 l",15.08.2024,9684,1004,4
15502,100000199,Sir edamec maxi 300 g,15.08.2024,9684,1004,1
15503,100000199,Pica testo tradicionalno 750 g,15.08.2024,9684,1004,4
15504,100000199,Črni čaj družinsko 2 l,15.08.2024,9684,1004,3
15505,100000877,Čičerika bio 2 kg,15.08.2024,5750,1007,4
15506,100001037,BBQ omaka naravno 200 g,15.08.2024,5273,1003,1
15507,100001451,Pašteta družinsko 200 g,15.08.2024,9957,1005,5
15508,100001476,Kvinoja družinsko 250 g,15.08.2024,1105,1008,3
15509,100001476,Vaflji ekstra 2 l,15.08.2024,1105,1008,5
15510,100001476,"Zamrznjen kruh družinsko 1,5 l",15.08.2024,1105,1008,3
15511,100001479,"Sojina omaka naravno 1,5 kg",15.08.2024,6407,1009,2
15512,100001538,"Karamela lahko 1,5 l",15.08.2024,3537,1008,3
15513,100001538,Banane lahko 1 l,15.08.2024,3537,1008,2
15514,100001586,Ajdov kruh mini 250 g,15.08.2024,6446,1006,2
15515,100001650,"Nektarine ekstra 1,5 l",15.08.2024,2027,1007,1
15516,100003320,"Brokoli sveže 1,5 kg",15.08.2024,3795,1001,3
15517,100003320,Ananas lahko 12 x 1 l,15.08.2024,3795,1001,3
15518,100003320,Zamrznjen kruh sveže 2 kg,15.08.2024,3795,1001,2
15519,100003874,Banane mini 100 g,15.08.2024,9027,1003,3
15520,100003874,Kosmiči premium 1 kg,15.08.2024,9027,1003,1
15521,100004214,Med tradicionalno 300 g,15.08.2024,8626,1001,3
15522,100004214,Paprika brez glutena 300 g,15.08.2024,8626,1001,1
15523,100004692,"Čevapčiči premium 1,5 l",15.08.2024,8214,1007,2
15524,100004692,"Med klasično 6 x 0,5 l",15.08.2024,8214,1007,1
15525,100005497,Paradižnikova omaka naravno 400 g,15.08.2024,2156,1001,5
15526,100005497,Puding družinsko 100 g,15.08.2024,2156,1001,3
15527,100005497,Redkvice premium 500 g,15.08.2024,2156,1001,3
15528,100005497,Pomaranče pakirano 750 g,15.08.2024,2156,1001,3
15529,100005497,Energijska pijača ekstra 1 kg,15.08.2024,2156,1001,3
15530,100005673,Proteinska ploščica ekstra 400 g,15.08.2024,4951,1001,3
15531,100005673,Čokoladni namaz klasično 12 x 1 l,15.08.2024,4951,1001,1
15532,100005736,Kruh s semeni premium 400 g,15.08.2024,4205,1008,5
15533,100005736,Ananas lahko 12 x 1 l,15.08.2024,4205,1008,2
15534,100005789,Tonic naravno 100 g,15.08.2024,3203,1001,1
15535,100005789,Mandarine mini 750 g,15.08.2024,3203,1001,2
15536,100005789,Pomarančni sok brez glutena 750 g,15.08.2024,3203,1001,4
15537,100005789,"Telečji zrezki izbrano 1,5 l",15.08.2024,3203,1001,2
15538,100005796,Kruh s semeni izbrano 1 kg,15.08.2024,7888,1005,5
15539,100005796,Pomaranče brez glutena 750 g,15.08.2024,7888,1005,5
15540,100006501,"Kokosovo olje tradicionalno 1,5 kg",15.08.2024,4951,1001,2
15541,100006501,Kisla smetana izbrano 150 g,15.08.2024,4951,1001,4
15542,100007701,"Smetanov namaz sveže 1,5 l",15.08.2024,9754,1005,4
15543,100007914,Kajzerice sveže 400 g,15.08.2024,8112,1009,2
15544,100007943,Rukola premium 150 g,15.08.2024,9254,1004,1
15545,100007943,Bučke maxi 12 x 1 l,15.08.2024,9254,1004,3
15546,100007943,Rogljički brez glutena 750 g,15.08.2024,9254,1004,1
15547,100007943,"Banane mini 1,5 kg",15.08.2024,9254,1004,1
15548,100007943,Pašteta družinsko 500 g,15.08.2024,9254,1004,2
15549,100008358,Sirup bezeg mini 2 kg,15.08.2024,2377,1003,4
15550,100008358,Bučno olje pakirano 2 kg,15.08.2024,2377,1003,5
15551,100009977,"Mlečne štručke bio 1,5 l",15.08.2024,9509,1006,2
15552,100000385,"Ledeni čaj družinsko 1,5 l",16.08.2024,3795,1001,3
15553,100000385,"Česen mini 6 x 0,5 l",16.08.2024,3795,1001,3
15554,100000647,Zamrznjene maline izbrano 100 g,16.08.2024,2687,1004,3
15555,100001110,"Njoki sveže 1,5 kg",16.08.2024,6983,1001,1
15556,100001200,"Krompir maxi 1,5 kg",16.08.2024,3943,1007,1
15557,100001200,Puranji file naravno 150 g,16.08.2024,3943,1007,5
15558,100001567,Mango lahko 150 g,16.08.2024,8214,1007,1
15559,100002167,Pomaranče bio 200 g,16.08.2024,5824,1007,5
15560,100002167,Ribje palčke ekstra 750 g,16.08.2024,5824,1007,2
15561,100002646,Piščančja bedra naravno 1 l,16.08.2024,5830,1005,5
15562,100002646,Proteinska ploščica pakirano 150 g,16.08.2024,5830,1005,5
15563,100002646,Solata tradicionalno 150 g,16.08.2024,5830,1005,1
15564,100002933,"Sladoled čokolada brez glutena 6 x 0,5 l",16.08.2024,9754,1005,2
15565,100003271,"Mineralna voda klasično 1,5 kg",16.08.2024,7794,1006,1
15566,100003271,Kefir klasično 2 l,16.08.2024,7794,1006,5
15567,100003292,Brokoli mini 1 kg,16.08.2024,8052,1007,1
15568,100003292,Zamrznjen grah lahko 300 g,16.08.2024,8052,1007,3
15569,100003292,Keksi z maslom mini 500 g,16.08.2024,8052,1007,2
15570,100003292,Zamrznjeni rogljički brez glutena 100 g,16.08.2024,8052,1007,2
15571,100003581,Češnje družinsko 12 x 1 l,16.08.2024,5750,1007,4
15572,100003669,Sir gauda naravno 400 g,16.08.2024,2036,1005,1
15573,100003757,Solatni preliv naravno 1 kg,16.08.2024,8364,1002,5
15574,100003807,Česen družinsko 2 l,16.08.2024,7043,1010,4
15575,100003807,Banane mini 100 g,16.08.2024,7043,1010,2
15576,100003807,Kajzerice sveže 400 g,16.08.2024,7043,1010,5
15577,100003807,Sir camembert bio 200 g,16.08.2024,7043,1010,5
15578,100003976,Drobtine klasično 750 g,16.08.2024,4149,1007,4
15579,100004166,Marmelada mini 1 l,16.08.2024,8086,1008,5
15580,100005102,Čokolada z lešniki tradicionalno 500 g,16.08.2024,3774,1001,1
15581,100005672,Piščančja bedra klasično 400 g,16.08.2024,1082,1001,3
15582,100005672,"Jabolka tradicionalno 6 x 0,5 l",16.08.2024,1082,1001,1
15583,100005672,Banane lahko 1 l,16.08.2024,1082,1001,5
15584,100006270,Limonada brez glutena 750 g,16.08.2024,8955,1002,1
15585,100006270,Sladka smetana sveže 12 x 1 l,16.08.2024,8955,1002,3
15586,100006270,Mozzarella maxi 150 g,16.08.2024,8955,1002,2
15587,100006270,Proteinska ploščica lahko 12 x 1 l,16.08.2024,8955,1002,3
15588,100006278,"Česen mini 6 x 0,5 l",16.08.2024,8334,1009,3
15589,100006361,Korenje družinsko 1 l,16.08.2024,3795,1001,1
15590,100006361,Čičerika bio 2 kg,16.08.2024,3795,1001,1
15591,100006361,Majoneza bio 750 g,16.08.2024,3795,1001,1
15592,100006733,"Temna čokolada klasično 6 x 0,5 l",16.08.2024,1445,1008,1
15593,100006733,Jabolčni kis maxi 400 g,16.08.2024,1445,1008,3
15594,100006915,"Telečji zrezki domače 1,5 kg",16.08.2024,5658,1009,2
15595,100006977,Puranji file izbrano 1 kg,16.08.2024,4149,1007,4
15596,100006977,Zamrznjeni lignji bio 400 g,16.08.2024,4149,1007,2
15597,100006977,Grisini ekstra 1 kg,16.08.2024,4149,1007,5
15598,100006977,Zamrznjena špinača izbrano 2 kg,16.08.2024,4149,1007,5
15599,100007359,Ledeni čaj izbrano 300 g,16.08.2024,9209,1004,5
15600,100007359,Zamrznjene jagode maxi 100 g,16.08.2024,9209,1004,5
15601,100007359,Jagode brez glutena 12 x 1 l,16.08.2024,9209,1004,5
15602,100007429,Breskve domače 300 g,16.08.2024,6019,1003,1
15603,100007429,Lizike sveže 1 kg,16.08.2024,6019,1003,3
15604,100007429,Skuta sveže 200 g,16.08.2024,6019,1003,2
15605,100007848,Mleko brez glutena 1 kg,16.08.2024,2036,1005,5
15606,100007848,Mlečne štručke bio 750 g,16.08.2024,2036,1005,5
15607,100008184,Paradižnikova omaka naravno 400 g,16.08.2024,8526,1007,5
15608,100008184,Brokoli mini 1 kg,16.08.2024,8526,1007,4
15609,100008184,"Ajdova moka pakirano 1,5 kg",16.08.2024,8526,1007,3
15610,100008961,Račje prsi pakirano 250 g,16.08.2024,8611,1006,1
15611,100008961,"Čokoladni namaz družinsko 1,5 l",16.08.2024,8611,1006,2
15612,100008974,Zamrznjena špinača družinsko 250 g,16.08.2024,2128,1007,1
15613,100009565,Brokoli klasično 500 g,16.08.2024,2184,1005,1
15614,100009627,"Tortelini bio 1,5 l",16.08.2024,2527,1003,1
15615,100009627,Limonada brez glutena 750 g,16.08.2024,2527,1003,1
15616,100009895,Jabolka lahko 200 g,16.08.2024,6407,1009,1
15617,100000711,Olivno olje mini 12 x 1 l,17.08.2024,2036,1005,2
15618,100001423,"Slive ekstra 1,5 l",17.08.2024,8629,1010,3
15619,100001423,Mlečna čokolada lahko 2 kg,17.08.2024,8629,1010,1
15620,100002658,"Sončnično olje domače 1,5 kg",17.08.2024,7454,1008,1
15621,100003265,Proteinska ploščica pakirano 150 g,17.08.2024,6524,1005,5
15622,100004297,Marmelada lahko 200 g,17.08.2024,2634,1003,2
15623,100004297,Češnje naravno 12 x 1 l,17.08.2024,2634,1003,1
15624,100004297,Mineralna voda sveže 100 g,17.08.2024,2634,1003,1
15625,100004345,Čebula družinsko 2 l,17.08.2024,9362,1009,1
15626,100004872,Bučno olje pakirano 2 kg,17.08.2024,6407,1009,1
15627,100004872,Mandarine mini 750 g,17.08.2024,6407,1009,3
15628,100004872,Worcester omaka ekstra 2 kg,17.08.2024,6407,1009,3
15629,100005790,Fižol ekstra 100 g,17.08.2024,3657,1008,1
15630,100005790,Sir brie naravno 500 g,17.08.2024,3657,1008,2
15631,100006723,Bageta pakirano 750 g,17.08.2024,2312,1002,5
15632,100006723,Piščančja bedra naravno 1 l,17.08.2024,2312,1002,4
15633,100006913,Krofi izbrano 12 x 1 l,17.08.2024,6364,1007,4
15634,100006913,Parmezan domače 200 g,17.08.2024,6364,1007,3
15635,100006931,Puding v prahu družinsko 300 g,17.08.2024,9012,1002,1
15636,100006931,Koruzna moka domače 750 g,17.08.2024,9012,1002,1
15637,100006931,"Kola ekstra 1,5 l",17.08.2024,9012,1002,1
15638,100007595,"Njoki sveže 1,5 kg",17.08.2024,8334,1009,4
15639,100007608,Maslo naravno 200 g,17.08.2024,6983,1001,5
15640,100007662,Sladkor premium 12 x 1 l,17.08.2024,5043,1004,3
15641,100007662,Zamrznjena juha tradicionalno 1 l,17.08.2024,5043,1004,2
15642,100007662,Račje prsi bio 100 g,17.08.2024,5043,1004,5
15643,100007950,Piščančja bedra klasično 400 g,17.08.2024,9254,1004,5
15644,100007950,Jabolčni kis maxi 400 g,17.08.2024,9254,1004,1
15645,100007950,Kivi premium 150 g,17.08.2024,9254,1004,5
15646,100007950,"Ledeni čaj naravno 6 x 0,5 l",17.08.2024,9254,1004,1
15647,100009020,Pomaranče brez glutena 750 g,17.08.2024,7560,1003,3
15648,100009020,Repično olje pakirano 2 l,17.08.2024,7560,1003,1
15649,100009020,"Limone maxi 6 x 0,5 l",17.08.2024,7560,1003,4
15650,100009735,"Limone maxi 6 x 0,5 l",17.08.2024,8519,1001,4
15651,100009735,"Fižol družinsko 1,5 kg",17.08.2024,8519,1001,3
15652,100000116,Mozzarella bio 150 g,18.08.2024,7264,1001,4
15653,100000116,Puranji file premium 150 g,18.08.2024,7264,1001,5
15654,100000330,Drobtine klasično 750 g,18.08.2024,4642,1003,4
15655,100000330,Kokosovo olje pakirano 400 g,18.08.2024,4642,1003,5
15656,100000761,Mineralna voda tradicionalno 2 l,18.08.2024,2093,1010,2
15657,100000761,"Ajdova moka pakirano 1,5 kg",18.08.2024,2093,1010,5
15658,100000761,"Sir brie brez glutena 1,5 kg",18.08.2024,2093,1010,4
